"mapped_by","year","reporter_fao","reporter_name","flow","hs_chap","hs","hs_extend","fcl","details","tl_description"
"K",2009,8,"Antigua Barb",1,20,"20091129",20091129,492,"country TL description","Frozen orange juice, unfermented, whether or not containing added sugar or other sweetening matter (excl. containing spirit): orange juice for infants in containers not paying disposal levy"
"K",2009,8,"Antigua Barb",1,20,"20091929",20091929,491,"Country TL description (note: other codes for concentrated)","Orange juice, unfermented, whether or not containing added sugar or other sweetening matter (excl. containing spirit and frozen): orange juice for infants in containers not paying disposal levy"
"K",2009,8,"Antigua Barb",1,20,"20094021",20094021,580,"country TL description","Pineapple juice, unfermented, whether or not containing added sugar or other sweetening matter (excl. containing spirit): concentrated pineapple juice for infants for retail in ctn paying d/levy"
"K",2009,8,"Antigua Barb",1,20,"20097029",20097029,518,"Country TL description (note: other codes for concentrated)","Apple juice, unfermented, whether or not containing added sugar or other sweetening matter (excl. containing spirit): apple juice for infant for retail in containers not paying d/levy"
"K",2009,8,"Antigua Barb",1,35,"35019090",35019090,917,"country TL description","Other (casein, caseinates and other casein derivatives)"
"1",2009,91,"Guyana",2,1,"106304000",106304000,0,NA,NA
"T",2010,109,"Jamaica",1,53,"5308100000",5308100000,813,"HS2012 to FCL unique six-digit match",NA
"K",2010,114,"Kenya",1,19,"190190",19019000,115,"Analysis of Trademap TL data of subcategories (although both 50 malt extracts and 115 food preps are covered under this six-digit code, the overwhelming majority of the imports come in under the subcode for 115 food preps and not 50 malt extracts)","Malt extract; food preparations of flour, groats, meal, starch or malt extract, not containing cocoa or containing < 40% by weight of cocoa calculated on a totally defatted basis, n.e.s. and food preparations of milk, cream, butter milk, sour milk, sour cream, whey, yogurt, kephir or similar goods of heading 0401 to 0404, not containing cocoa or containing < 5% by weight of cocoa calculated on a totally defatted basis, n.e.s. (excluding for infant use, put up for retail sale, and mixes and doughs for the preparation of bakers  wares of heading 1905)"
"K",2010,114,"Kenya",1,19,"190590",19059000,22,"Generic HS2012 to FCL, Old SWS series (could also be mapped to 110)","Bread, pastry, cakes, biscuits and other bakers  wares, whether or not containing cocoa; communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products (excluding crispbread, gingerbread and the like, sweet biscuits, waffles, wafers not mentioned, rusks, toasted bread and similar toasted products)"
"K",2010,115,"Cambodia",1,35,"350190",35019000,917,"HS 2007",NA
"1",2010,118,"Kuwait",1,8,"8026000",8026000,0,NA,NA
"T",2010,144,"Mozambique",1,1,"1063200",1063200,1171,"HS 2007",NA
"T",2010,144,"Mozambique",1,43,"43016000",43016000,1195,"Country TL description","Pieles en bruto, de zorro, enteras, incl. sin la cabeza, cola o patas"
"C",2010,166,"Panama",1,22,"22033009",22033009,0,"CODE DOES NOT EXIST",NA
"C",2010,166,"Panama",1,23,"23065000",23065000,253,"WITS","Cake of copra"
"C",2010,166,"Panama",1,51,"51031000",51031000,1009,"WITS","Wool hair waste"
"C",2010,166,"Panama",2,1,"1039210",1039210,1034,"WITS","Pigs"
"C",2010,166,"Panama",2,2,"2044100",2044100,977,"WITS","Meat of sheep"
"C",2010,166,"Panama",2,22,"2203010",22030100,0,"CODE DOES NOT EXIST",NA
"C",2010,166,"Panama",2,5,"5021000",5021000,1293,"WITS","Crude materials"
"1",2010,17,"Bermuda",1,1,"10200",1020000,0,"HS 4-digit heading?",NA
"1",2010,17,"Bermuda",1,1,"10500",1050000,0,"HS 4-digit heading?",NA
"1",2010,17,"Bermuda",1,1,"10594",1059400,0,NA,NA
"1",2010,17,"Bermuda",1,1,"10691",1069100,0,NA,NA
"1",2010,17,"Bermuda",1,1,"10699",1069900,0,NA,NA
"1",2010,17,"Bermuda",1,12,"120200",12020000,0,NA,NA
"1",2010,17,"Bermuda",1,15,"151510",15151000,0,NA,NA
"1",2010,17,"Bermuda",1,15,"151520",15152000,0,NA,NA
"1",2010,17,"Bermuda",1,15,"151600",15160000,0,NA,NA
"1",2010,17,"Bermuda",1,20,"200550",20055000,0,NA,NA
"1",2010,17,"Bermuda",1,20,"200900",20090000,0,NA,NA
"1",2010,17,"Bermuda",1,2,"20800",2080000,0,NA,NA
"1",2010,17,"Bermuda",1,22,"220499",22049900,0,NA,NA
"1",2010,17,"Bermuda",1,23,"230100",23010000,0,NA,NA
"1",2010,17,"Bermuda",1,23,"230200",23020000,0,NA,NA
"1",2010,17,"Bermuda",1,23,"230600",23060000,0,NA,NA
"1",2010,17,"Bermuda",1,23,"230991",23099100,0,NA,NA
"1",2010,17,"Bermuda",1,23,"230999",23099900,0,NA,NA
"1",2010,17,"Bermuda",1,24,"240299",24029900,0,NA,NA
"1",2010,17,"Bermuda",1,40,"400100",40010000,0,NA,NA
"1",2010,17,"Bermuda",1,4,"40400",4040000,0,NA,NA
"1",2010,17,"Bermuda",1,41,"410200",41020000,0,NA,NA
"1",2010,17,"Bermuda",1,50,"500300",50030000,0,NA,NA
"1",2010,17,"Bermuda",1,51,"510100",51010000,0,NA,NA
"1",2010,17,"Bermuda",1,51,"510500",51050000,0,NA,NA
"1",2010,17,"Bermuda",1,53,"530100",53010000,0,NA,NA
"1",2010,17,"Bermuda",1,8,"80321",8032100,0,NA,NA
"1",2010,17,"Bermuda",1,8,"81060",8106000,0,NA,NA
"C",2010,179,"Qatar",2,11,"110600",11060000,0,"HS 4-digit heading?",NA
"C",2010,179,"Qatar",2,12,"120700",12070000,0,"HS 4-digit heading?",NA
"C",2010,179,"Qatar",2,24,"240200",24020000,0,"HS 4-digit heading?",NA
"C",2010,179,"Qatar",2,4,"40100",4010000,0,"HS 4-digit heading?",NA
"C",2010,179,"Qatar",2,7,"71200",7120000,0,"HS 4-digit heading?",NA
"C",2010,179,"Qatar",2,9,"90400",9040000,0,"HS 4-digit heading?",NA
"2",2010,212,"Syria",2,41,"411520",41152000,0,NA,NA
"2",2010,212,"Syria",2,7,"70330",7033000,0,NA,NA
"K",2010,22,"Aruba",1,53,"53081000",53081000,813,"HS 2012, generic mapping","#NAME?"
"K",2010,56,"Dominican Rp",1,53,"53081000",53081000,813,"HS 2007","Coir yarn"
"K",2010,56,"Dominican Rp",2,9,"9019020",9019020,660,"Country TL description (WITS)","Cascara y cascarilla de café"
"K",2010,59,"Egypt",2,53,"5308100010",5308100010,813,"Trademap TL description","Coir yarn, put up for retail sale"
"K",2010,60,"El Salvador",1,1,"1051300",1051300,1068,"HS 2012 (although data is prior to 2012, this is the first HS that it appears in. The country may have back-corrected their data)","Ducks"
"std-HS6",2010,7,"Angola",1,10,"10061020",NA,27,"Standard_HS12","FaoStatName: RICE PADDY"
"std-HS6",2010,7,"Angola",1,1,"1039100",NA,1034,"Standard_HS12","FaoStatName: PIGS"
"std-HS6",2010,7,"Angola",1,1,"1059400",NA,1057,"Standard_HS12","FaoStatName: CHICKENS"
"std-HS6",2010,7,"Angola",1,12,"12051000",NA,270,"Standard_HS12","FaoStatName: RAPESEED"
"std-HS6",2010,7,"Angola",1,12,"12092200",NA,1294,"Standard_HS12","FaoStatName: SEEDS FOR PLANTING"
"std-HS6",2010,7,"Angola",1,12,"12129100",NA,157,"Standard_HS12","FaoStatName: SUGAR BEET"
"std-HS6",2010,7,"Angola",1,12,"12141000",NA,862,"Standard_HS12","FaoStatName: alfalfa meal and pellets"
"std-HS6",2010,7,"Angola",1,14,"14042000",NA,770,"Standard_HS12","FaoStatName: COTTON LINTER"
"std-HS6",2010,7,"Angola",1,15,"15030000",NA,1221,"Standard_HS12","FaoStatName: LARD STEARINE OIL"
"std-HS6",2010,7,"Angola",1,15,"15050000",NA,994,"Standard_HS12","FaoStatName: GREASE INCL."
"std-HS6",2010,7,"Angola",1,18,"18031000",NA,662,"Standard_HS12","FaoStatName: COCOA PASTE"
"K",2010,7,"Angola",1,19,"19053000",NA,110,"Trademap TL description","Sweet biscuits, waffles and wafers"
"K",2010,7,"Angola",1,20,"20091111",NA,492,"Trademap six-digit description","Frozen orange juice, unfermented, whether or not containing added sugar or other sweetening matter (excluding containing spirit)"
"std-HS6",2010,7,"Angola",1,20,"20092119",NA,509,"Standard_HS12","FaoStatName: JUICE OF GRAPEFRUIT"
"K",2010,7,"Angola",1,20,"20093111",NA,513,"Trademap TL description (could also be mapped to 496,498)","Jugos de frutas u otros frutos (incluido el mosto de uva) o de hortalizas, sin fermentar y sin adición de alcohol, incluso con adición de azúcar u otro edulcorante : Jugo de cualquier otro agrio (cítrico) : De valor Brix inferior o igual a  20"
"std-HS6",2010,7,"Angola",1,20,"20094111",NA,576,"Standard_HS12","FaoStatName: JUICE OF PINEAPPLES"
"std-HS6",2010,7,"Angola",1,20,"20097111",NA,518,"Standard_HS12","FaoStatName: APPLEJUICE SINGLE STRENG"
"2",2012,168,"Papua N Guin",1,6,"6031500",6031500,0,NA,NA
"std-HS6",2010,7,"Angola",1,2,"2109100",NA,1164,"Standard_HS12","FaoStatName: MEAT DRIED NES"
"std-HS6",2010,7,"Angola",1,22,"22041000",NA,564,"Standard_HS12","FaoStatName: WINE"
"K",2010,7,"Angola",1,23,"23022000",NA,35,"Generic HS 2007 to FCL","Bran, sharps and other residues of rice, whether or not in the form of pellets, derived from sifting, milling or other working"
"std-HS6",2010,7,"Angola",1,23,"23033000",NA,654,"Standard_HS12","FaoStatName: DREGS FROM BREWING;DIST."
"std-HS6",2010,7,"Angola",1,23,"23050000",NA,245,"Standard_HS12","FaoStatName: CAKE OF GROUNDNUTS"
"std-HS6",2010,7,"Angola",1,23,"23066000",NA,259,"Standard_HS12","FaoStatName: CAKE OF PALM KERNEL"
"std-HS6",2010,7,"Angola",1,41,"41021000",NA,999,"Standard_HS12","FaoStatName: SKINS WITH WOOL SHEEP"
"std-HS6",2010,7,"Angola",1,43,"43011000",NA,1195,"Standard_HS12","FaoStatName: SKIN FURS"
"std-HS6",2010,7,"Angola",1,5,"5021000",NA,1293,"Standard_HS12","FaoStatName: CRUDE MATERIALS"
"std-HS6",2010,7,"Angola",1,5,"5069000",NA,1293,"Standard_HS12","FaoStatName: CRUDE MATERIALS"
"std-HS6",2010,7,"Angola",1,51,"51040000",NA,1007,"Standard_HS12","FaoStatName: WOOL SHODDY"
"std-HS6",2010,7,"Angola",1,7,"7052100",NA,372,"Standard_HS12","FaoStatName: LETTUCE"
"K",2010,7,"Angola",1,7,"7141000",NA,125,"Country TL description (WITS) (could also be mapped to 128)","Manioc (cassava), fresh or dried, whether or not sliced or pelleted"
"1",2010,73,"Georgia",1,15,"150110",150110000,0,NA,NA
"1",2010,73,"Georgia",1,15,"150210",150210000,0,NA,NA
"K",2010,73,"Georgia",1,15,"150290",150290000,869,"Trademap description, Old SWS series (could also be mapped to 871, 949, 979, 1019)","Fats of bovine animals, sheep or goats (excluding tallow, oleostearin and oleo-oil)"
"1",2010,73,"Georgia",1,7,"71360",71360000,0,NA,NA
"T",2010,8,"Antigua Barb",1,12,"12129920",12129920,460,"Country TL description (WITS), Generic HS2007 to FCL","Mauby bark"
"T",2011,109,"Jamaica",2,35,"3501901000",3501901000,917,"HS2012 to FCL unique six-digit match",NA
"K",2011,109,"Jamaica",2,8,"804503020",804503020,604,"Trademap TL description","Fresh or dried guavas, mangoes and mangosteens Mangosteens Artificially Dried:"
"K",2011,115,"Cambodia",1,53,"530810",53081000,813,"HS 2007","Coir yarn"
"1",2011,118,"Kuwait",2,2,"2109100",2109100,0,NA,NA
"KE",2011,142,"Montserrat",1,15,"15149900",15149900,271,"Generic HS 2007 to FCL (Could also be 293)","Rape, colza or mustard oil: Other than low erucic acid rape or colza, not crude"
"K",2011,143,"Morocco",1,11,"1104291090",1104291090,113,"Country TL description (WITS)","Grains de céréales autrement travaillés (mondés, aplatis, en flocons, perlés,tranchés ou concassés, par exemple), à l<U+0092>exception du riz du n° 10.06; germes de céréales, entiers, aplatis, en flocons ou moulus: Autres grains travaillés (mondés, perlés, tranchés ou concassés, par exemple) : D<U+0092>autres céréales: mondés (décortiqués ou pelés), de froment (blé) :autres"
"K",2011,143,"Morocco",1,12,"1207991100",1207991100,336,"Country TL description (WITS)","Autres graines et fruits oleagineux, meme concasses: Autres: de semence (a): graines de chanvre (a)"
"K",2011,143,"Morocco",1,17,"1702909892",1702909892,167,"Country TL description (WITS), Old SWS series","Autres sucres, y compris le lactose, le maltose, le glucose et le fructose (lévulose) chimiquement purs, à l<U+0092>état solide; sirops de sucres sans addition d<U+0092>aromatisants ou de colorants; succédanés du miel, même mélangés de miel naturel; sucres et mélasses caramélisés: Autres, y compris le sucre inverti (ou interverti) et les autres sucres et sirops de sucres contenant en poids à l<U+0092>état sec 50% de fructose: autres :autres : autres : mélanges de sirops décrits dans la note complémentaire n° 3 du présent chapitre"
"K",2011,143,"Morocco",1,19,"1901902890",1901902890,115,"Country TL description (WITS)","Extraits de malt ; préparations alimentaires de farines, gruaux, semoules, amidons, fécules ou extraits de malt, ne contenant pas de cacao ou contenant moins de 40% en poids de cacao calculés sur une base entièrement dégraissée, non dénommées ni comprises ailleurs ; préparations alimentaires de produits des n°s 04.01 à 04.04, ne contenant pas de cacao ou contenant moins de 5% en poids de cacao calculés sur une base entièrement dégraissée, non dénommées ni comprises ailleurs: Autres: préparations pour usages diététiques ou culinaires, à base de farines, semoules, amidons, fécules ou extraits de malt, même additionnées de cacao dans une proportion inférieure à 40% en poids calculé sur une base entièrement dégraissée :farines lactées et préparations pour usages diététiques : contenant du cacao : autres"
"K",2011,144,"Mozambique",1,51,"51021900",51021900,1218,"Country TL description, historic Jellyfish mapping","Pêlos finos, não cardados nem penteados (expt. lã e pêlos finos de cabra de Caxemira)"
"C",2011,166,"Panama",1,33,"33019919",33019919,0,"CODE DOES NOT EXIST",NA
"C",2011,166,"Panama",1,51,"51053900",51053900,1008,"WITS","Hair carded"
"C",2011,166,"Panama",2,1,"1061200",1061200,1169,"WITS","Ballenas, delfines"
"C",2011,166,"Panama",2,21,"21069990",21069990,0,"CODE DOES NOT EXIST",NA
"K",2011,166,"Panama",2,22,"22033020",22033020,51,"Trademap TL description","cerveza de malta (descripción detallada no disponible)"
"K",2011,166,"Panama",2,22,"22036030",22036030,51,"Trademap TL description","cerveza de malta (descripción detallada no disponible)"
"C",2011,166,"Panama",2,41,"41021000",41021000,837,"WITS","Natural rubber"
"C",2011,166,"Panama",2,51,"51011100",51011100,987,"WITS","wool greasy"
"C",2011,166,"Panama",2,51,"51054000",51054000,1008,"WITS","Hair carded"
"M",2011,168,"Papua N Guin",1,10,"10020000",10020000,71,"Country TL description (WITS)","Rye"
"M",2011,168,"Papua N Guin",1,1,"1011000",1011000,1096,"Country TL description (WITS) (could also be mapped to 1107)","Pure-bred breeding horses and asses"
"M",2011,168,"Papua N Guin",1,1,"1059900",1059900,1057,"Country TL description (WITS), Old SWS series (could also be mapped to 1072, 1079)","Live domestic ducks, geese, turkeys and guinea fowls, weighing > 185 g"
"K",2011,168,"Papua N Guin",1,1,"1061910",1061910,1169,"Country TL description (WITS)","Live mammals (excl. primates, whales, dolphins and purpoises mammals of the order Cetacea, manatees and dugongs mammals of the order Sirenia and horses, asses, mules, hinnies, bovines, pigs, sheep and goats) Cats and Dogs"
"M",2011,168,"Papua N Guin",1,1,"1069090",1069090,1169,"Country TL description (WITS)","Live animals (excl. mammals, reptiles, birds, fish, crustaceans, molluscs and other aquatic invertebrates and cultures of micro-organisms, etc.) Other"
"2",2011,168,"Papua N Guin",1,12,"12059000",12059000,0,NA,NA
"2",2011,168,"Papua N Guin",1,12,"12129100",12129100,0,NA,NA
"2",2011,168,"Papua N Guin",1,13,"13023200",13023200,0,NA,NA
"2",2011,168,"Papua N Guin",1,15,"15050000",15050000,0,NA,NA
"M",2011,168,"Papua N Guin",1,15,"15141190",15141190,271,"Country TL description (WITS), Old SWS series (could also be mapped to 293)","Low erucic acid rape or colza oil fixed oil which has an erucic acid content of < 2%"
"M",2011,168,"Papua N Guin",1,15,"15141910",15141910,271,"Country TL description (WITS), Old SWS series (could also be mapped to 293)","Low erucic acid rape or colza oil fixed oil which has an erucic acid content of < 2%: Other"
"M",2011,168,"Papua N Guin",1,15,"15141990",15141990,271,"Country TL description (WITS), Old SWS series (could also be mapped to 293)","Low erucic acid rape or colza oil fixed oil which has an erucic acid content of < 2%: Other"
"M",2011,168,"Papua N Guin",1,15,"15149110",15149110,271,"Trademap TL description, Old SWS series (could also be mapped to 293)","High erucic acid rape or colza oil fixed oil which has an erucic acid content of >= 2% and mustard oil"
"M",2011,168,"Papua N Guin",1,15,"15149190",15149190,271,"Country TL description (WITS), Old SWS series (could also be mapped to 293)","High erucic acid rape or colza oil fixed oil which has an erucic acid content of >= 2% and mustard oil"
"M",2011,168,"Papua N Guin",1,17,"17011200",17011200,162,"Trademap TL description, Old SWS series (could also be mapped to 163)","Raw beet sugar"
"2",2011,168,"Papua N Guin",1,17,"17021100",17021100,0,NA,NA
"2",2011,168,"Papua N Guin",1,20,"20059100",20059100,0,NA,NA
"2",2011,168,"Papua N Guin",1,20,"20059900",20059900,0,NA,NA
"M",2011,168,"Papua N Guin",1,20,"20093100",20093100,513,"Trademap TL description, Old SWS series (could also be mapped to 496, 498)","Single citrus fruit juice, unfermented, Brix value <= 20 at 20°C, whether or not containing added sugar or other sweetening matter (excluding containing spirit, mixtures, orange juice and grapefruit juice)"
