"Year","hs","reporter","flow","QTY","hs6","HSLength"
2014,"690790200",112,2,0,"690790",9
2014,"690790300",112,2,1699735,"690790",9
2014,"690790900",112,2,165,"690790",9
2014,"690810100",112,2,179666,"690810",9
2014,"690810900",112,2,143,"690810",9
2014,"690890900",112,2,83900,"690890",9
2014,"690911000",112,2,0,"690911",9
2014,"690912000",112,2,14189,"690912",9
2014,"690919000",112,2,0,"690919",9
2014,"690990000",112,2,0,"690990",9
2014,"691010000",112,2,0,"691010",9
2014,"691090000",112,2,0,"691090",9
2014,"691110000",112,2,0,"691110",9
2014,"691190000",112,2,1226,"691190",9
2014,"691200000",112,2,58528,"691200",9
2014,"691310000",112,2,0,"691310",9
2014,"691390000",112,2,21846,"691390",9
2014,"691410000",112,2,0,"691410",9
2014,"691490000",112,2,100931,"691490",9
2014,"700100000",112,2,701000,"700100",9
2014,"700210000",112,2,0,"700210",9
2014,"700231000",112,2,0,"700231",9
2014,"700312000",112,2,0,"700312",9
2014,"700319100",112,2,80446,"700319",9
2014,"700319910",112,2,8327,"700319",9
2014,"700319990",112,2,0,"700319",9
2014,"700320000",112,2,0,"700320",9
2014,"700330000",112,2,0,"700330",9
2014,"700420000",112,2,0,"700420",9
2014,"700490000",112,2,2418884,"700490",9
2014,"700510000",112,2,873378,"700510",9
2014,"700521000",112,2,72379,"700521",9
2014,"700529000",112,2,120740,"700529",9
2014,"700530000",112,2,4821,"700530",9
2014,"700600100",112,2,149704,"700600",9
2014,"700600900",112,2,0,"700600",9
2014,"700711000",112,2,111600,"700711",9
2014,"700719100",112,2,0,"700719",9
2014,"700719900",112,2,0,"700719",9
2014,"700721000",112,2,2750,"700721",9
2014,"700729100",112,2,0,"700729",9
2014,"700729900",112,2,26093,"700729",9
2014,"700800900",112,2,87867,"700800",9
2014,"700910000",112,2,0,"700910",9
2014,"700991100",112,2,0,"700991",9
2014,"700991900",112,2,0,"700991",9
2014,"700992000",112,2,0,"700992",9
2014,"701010000",112,2,0,"701010",9
2014,"701020000",112,2,0,"701020",9
2014,"701090100",112,2,0,"701090",9
2014,"701090300",112,2,14100,"701090",9
2014,"701090900",112,2,21748,"701090",9
2014,"701190000",112,2,500,"701190",9
2014,"701310000",112,2,747552,"701310",9
2014,"701322000",112,2,0,"701322",9
2014,"701328100",112,2,0,"701328",9
2014,"701328900",112,2,9800,"701328",9
2014,"701333000",112,2,0,"701333",9
2014,"701337000",112,2,329112,"701337",9
2014,"701341000",112,2,298,"701341",9
2014,"701342000",112,2,0,"701342",9
2014,"701349000",112,2,110418,"701349",9
2014,"701391000",112,2,0,"701391",9
2014,"701400000",112,2,0,"701400",9
2014,"701510000",112,2,0,"701510",9
2014,"701610000",112,2,0,"701610",9
2014,"701690000",112,2,0,"701690",9
2014,"701710100",112,2,0,"701710",9
2014,"701710900",112,2,0,"701710",9
2014,"701720100",112,2,0,"701720",9
2014,"701720900",112,2,0,"701720",9
2014,"701790900",112,2,7834,"701790",9
2014,"701810100",112,2,0,"701810",9
2014,"701810900",112,2,0,"701810",9
2014,"701820100",112,2,0,"701820",9
2014,"701820900",112,2,0,"701820",9
2014,"701890900",112,2,0,"701890",9
2014,"701919000",112,2,0,"701919",9
2014,"701931000",112,2,0,"701931",9
2014,"701932000",112,2,0,"701932",9
2014,"701939000",112,2,0,"701939",9
2014,"701940000",112,2,0,"701940",9
2014,"701951000",112,2,0,"701951",9
2014,"701952000",112,2,0,"701952",9
2014,"701959000",112,2,6000,"701959",9
2014,"701990000",112,2,0,"701990",9
2014,"702020900",112,2,795,"702020",9
2014,"710122000",112,2,0,"710122",9
2014,"710210000",112,2,0,"710210",9
2014,"710221000",112,2,0,"710221",9
2014,"710229000",112,2,0,"710229",9
2014,"710231000",112,2,0,"710231",9
2014,"710239000",112,2,0,"710239",9
2014,"710310000",112,2,0,"710310",9
2014,"710399000",112,2,0,"710399",9
2014,"710490000",112,2,0,"710490",9
2014,"710510000",112,2,0,"710510",9
2014,"710590000",112,2,875000,"710590",9
2014,"710691000",112,2,0,"710691",9
2014,"710692100",112,2,0,"710692",9
2014,"710692900",112,2,0,"710692",9
2014,"710700000",112,2,0,"710700",9
2014,"710811000",112,2,0,"710811",9
2014,"710812000",112,2,0,"710812",9
2014,"710813000",112,2,0,"710813",9
2014,"710900000",112,2,0,"710900",9
2014,"711019000",112,2,0,"711019",9
2014,"711031100",112,2,0,"711031",9
2014,"711039000",112,2,0,"711039",9
2014,"711299000",112,2,9076,"711299",9
2014,"711311000",112,2,3890,"711311",9
2014,"711319110",112,2,5,"711319",9
2014,"711319190",112,2,6134,"711319",9
2014,"711319900",112,2,0,"711319",9
2014,"711320000",112,2,193,"711320",9
2014,"711411000",112,2,0,"711411",9
2014,"711420000",112,2,0,"711420",9
2014,"711590100",112,2,0,"711590",9
2014,"711590900",112,2,0,"711590",9
2014,"711610000",112,2,0,"711610",9
2014,"711620000",112,2,0,"711620",9
2014,"711711000",112,2,0,"711711",9
2014,"711719000",112,2,295,"711719",9
2014,"711790000",112,2,1649,"711790",9
2014,"711890000",112,2,0,"711890",9
2014,"720110000",112,2,0,"720110",9
2014,"720120000",112,2,2000,"720120",9
2014,"720150000",112,2,614640,"720150",9
2014,"720211000",112,2,0,"720211",9
2014,"720219000",112,2,0,"720219",9
2014,"720221000",112,2,0,"720221",9
2014,"720229000",112,2,0,"720229",9
2014,"720230000",112,2,0,"720230",9
2014,"720241000",112,2,0,"720241",9
2014,"720260000",112,2,0,"720260",9
2014,"720270000",112,2,0,"720270",9
2014,"720299000",112,2,2954987,"720299",9
2014,"720310000",112,2,116682,"720310",9
2014,"720410000",112,2,37360,"720410",9
2014,"720421000",112,2,1487775,"720421",9
2014,"720429000",112,2,27620,"720429",9
2014,"720430000",112,2,339820,"720430",9
2014,"720441000",112,2,0,"720441",9
2014,"720449000",112,2,110767,"720449",9
2014,"720450100",112,2,0,"720450",9
2014,"720450900",112,2,0,"720450",9
2014,"720510000",112,2,615360,"720510",9
2014,"720521000",112,2,0,"720521",9
2014,"720529000",112,2,0,"720529",9
2014,"720610000",112,2,0,"720610",9
2014,"720690000",112,2,1100000,"720690",9
2014,"720711000",112,2,0,"720711",9
2014,"720719000",112,2,0,"720719",9
2014,"720720000",112,2,0,"720720",9
2014,"720810000",112,2,193780,"720810",9
2014,"720825000",112,2,0,"720825",9
2014,"720827000",112,2,0,"720827",9
2014,"720836000",112,2,0,"720836",9
2014,"720837000",112,2,0,"720837",9
2014,"720838000",112,2,0,"720838",9
2014,"720839000",112,2,0,"720839",9
2014,"720840000",112,2,0,"720840",9
2014,"720851000",112,2,20000,"720851",9
2014,"720852000",112,2,26818,"720852",9
2014,"720854000",112,2,0,"720854",9
2014,"720890000",112,2,19919,"720890",9
2014,"720915000",112,2,0,"720915",9
2014,"720916000",112,2,0,"720916",9
2014,"720917000",112,2,226545,"720917",9
2014,"720918000",112,2,2462330,"720918",9
2014,"720925000",112,2,5918732,"720925",9
2014,"720926000",112,2,1322620,"720926",9
2014,"720927000",112,2,96982,"720927",9
2014,"720928000",112,2,32228,"720928",9
2014,"720990000",112,2,0,"720990",9
2014,"721011000",112,2,0,"721011",9
2014,"721012000",112,2,123248,"721012",9
2014,"721020000",112,2,7012860,"721020",9
2014,"721030000",112,2,0,"721030",9
2014,"721041000",112,2,0,"721041",9
2014,"721049000",112,2,855110,"721049",9
2014,"721061000",112,2,0,"721061",9
2014,"721070000",112,2,62210,"721070",9
2014,"721090100",112,2,0,"721090",9
2014,"721090900",112,2,155490,"721090",9
2014,"721113000",112,2,0,"721113",9
2014,"721114000",112,2,0,"721114",9
2014,"721119000",112,2,0,"721119",9
2014,"721123000",112,2,0,"721123",9
2014,"721129000",112,2,0,"721129",9
2014,"721190000",112,2,20978,"721190",9
2014,"721220000",112,2,0,"721220",9
2014,"721230000",112,2,26000,"721230",9
2014,"721240000",112,2,0,"721240",9
2014,"721250000",112,2,30320,"721250",9
2014,"721260000",112,2,205143,"721260",9
2014,"721310500",112,2,0,"721310",9
2014,"721320100",112,2,0,"721320",9
2014,"721320200",112,2,64340,"721320",9
2014,"721320900",112,2,0,"721320",9
2014,"721391100",112,2,0,"721391",9
2014,"721391200",112,2,0,"721391",9
2014,"721391900",112,2,0,"721391",9
2014,"721399900",112,2,523775,"721399",9
2014,"721410500",112,2,0,"721410",9
2014,"721410900",112,2,0,"721410",9
2014,"721420500",112,2,12000,"721420",9
2014,"721430100",112,2,0,"721430",9
2014,"721430900",112,2,0,"721430",9
2014,"721491100",112,2,0,"721491",9
2014,"721491900",112,2,0,"721491",9
2014,"721499100",112,2,0,"721499",9
2014,"721499400",112,2,0,"721499",9
2014,"721499500",112,2,0,"721499",9
2014,"721499900",112,2,0,"721499",9
2014,"721510100",112,2,0,"721510",9
2014,"721510500",112,2,0,"721510",9
2014,"721550900",112,2,0,"721550",9
2014,"721590500",112,2,123060,"721590",9
2014,"721590600",112,2,0,"721590",9
2014,"721590900",112,2,0,"721590",9
2014,"721610000",112,2,8435,"721610",9
2014,"721621000",112,2,0,"721621",9
2014,"721631000",112,2,0,"721631",9
2014,"721632000",112,2,0,"721632",9
2014,"721633000",112,2,0,"721633",9
2014,"721640000",112,2,0,"721640",9
2014,"721650000",112,2,0,"721650",9
2014,"721661000",112,2,0,"721661",9
2014,"721669000",112,2,0,"721669",9
2014,"721691000",112,2,0,"721691",9
2014,"721699000",112,2,34647616,"721699",9
2014,"721710200",112,2,0,"721710",9
2014,"721710900",112,2,0,"721710",9
2014,"721720300",112,2,0,"721720",9
2014,"721720400",112,2,0,"721720",9
2014,"721720900",112,2,0,"721720",9
2014,"721730400",112,2,0,"721730",9
2014,"721730900",112,2,0,"721730",9
2014,"721790200",112,2,4666150,"721790",9
2014,"721790900",112,2,178045,"721790",9
2014,"721810000",112,2,24820,"721810",9
2014,"721911000",112,2,0,"721911",9
2014,"721912000",112,2,0,"721912",9
2014,"721913000",112,2,0,"721913",9
2014,"721914000",112,2,0,"721914",9
2014,"721921000",112,2,0,"721921",9
2014,"721922000",112,2,137715,"721922",9
2014,"721923000",112,2,0,"721923",9
2014,"721924000",112,2,0,"721924",9
2014,"721931000",112,2,0,"721931",9
2014,"721932000",112,2,0,"721932",9
2014,"721933000",112,2,0,"721933",9
2014,"721934000",112,2,0,"721934",9
2014,"721935000",112,2,0,"721935",9
2014,"721990000",112,2,0,"721990",9
2014,"722012000",112,2,0,"722012",9
2014,"722020000",112,2,962434,"722020",9
2014,"722090000",112,2,0,"722090",9
2014,"722211100",112,2,0,"722211",9
2014,"722211900",112,2,0,"722211",9
2014,"722219000",112,2,0,"722219",9
2014,"722220000",112,2,0,"722220",9
2014,"722230000",112,2,0,"722230",9
2014,"722240100",112,2,0,"722240",9
2014,"722240900",112,2,35000,"722240",9
2014,"722300900",112,2,0,"722300",9
2014,"722519000",112,2,0,"722519",9
2014,"722540000",112,2,0,"722540",9
2014,"722591000",112,2,0,"722591",9
2014,"722599000",112,2,0,"722599",9
2014,"722619000",112,2,0,"722619",9
2014,"722691000",112,2,0,"722691",9
2014,"722692000",112,2,0,"722692",9
2014,"722699000",112,2,0,"722699",9
2014,"722720900",112,2,0,"722720",9
2014,"722830000",112,2,0,"722830",9
2014,"722840000",112,2,0,"722840",9
2014,"722850000",112,2,0,"722850",9
2014,"722860000",112,2,31000,"722860",9
2014,"722870000",112,2,0,"722870",9
2014,"722920100",112,2,0,"722920",9
2014,"722920900",112,2,0,"722920",9
2014,"722990100",112,2,0,"722990",9
2014,"722990900",112,2,0,"722990",9
2014,"730110000",112,2,12500,"730110",9
2014,"730120000",112,2,9600,"730120",9
2014,"730210000",112,2,0,"730210",9
2014,"730230000",112,2,0,"730230",9
2014,"730240000",112,2,72850,"730240",9
2014,"730290110",112,2,7000,"730290",9
2014,"730290190",112,2,11124,"730290",9
2014,"730290910",112,2,0,"730290",9
2014,"730300100",112,2,125047,"730300",9
2014,"730300900",112,2,7831935,"730300",9
2014,"730411100",112,2,0,"730411",9
2014,"730411900",112,2,0,"730411",9
2014,"730419100",112,2,0,"730419",9
2014,"730419900",112,2,0,"730419",9
2014,"730422000",112,2,0,"730422",9
2014,"730423000",112,2,0,"730423",9
2014,"730424100",112,2,0,"730424",9
2014,"730429100",112,2,0,"730429",9
2014,"730429900",112,2,0,"730429",9
2014,"730431200",112,2,3510492,"730431",9
2014,"730431900",112,2,0,"730431",9
2014,"730439100",112,2,0,"730439",9
2014,"730439200",112,2,25000,"730439",9
2014,"730439900",112,2,0,"730439",9
2014,"730441100",112,2,0,"730441",9
2014,"730441200",112,2,0,"730441",9
2014,"730441900",112,2,0,"730441",9
2014,"730449100",112,2,0,"730449",9
2014,"730449200",112,2,4000,"730449",9
2014,"730449900",112,2,0,"730449",9
2014,"730451200",112,2,0,"730451",9
2014,"730459200",112,2,0,"730459",9
2014,"730490000",112,2,208498,"730490",9
2014,"730512000",112,2,0,"730512",9
2014,"730519000",112,2,0,"730519",9
2014,"730520000",112,2,0,"730520",9
2014,"730531900",112,2,49250,"730531",9
2014,"730539900",112,2,0,"730539",9
2014,"730590900",112,2,0,"730590",9
2014,"730611900",112,2,0,"730611",9
2014,"730619100",112,2,0,"730619",9
2014,"730619900",112,2,0,"730619",9
2014,"730621100",112,2,0,"730621",9
2014,"730621900",112,2,0,"730621",9
2014,"730629900",112,2,0,"730629",9
2014,"730630200",112,2,25000,"730630",9
2014,"730630900",112,2,632270,"730630",9
2014,"730640200",112,2,12100,"730640",9
2014,"730640900",112,2,125390,"730640",9
2014,"730650200",112,2,0,"730650",9
2014,"730650900",112,2,2000,"730650",9
2014,"730661100",112,2,0,"730661",9
2014,"730661900",112,2,0,"730661",9
2014,"730669000",112,2,289240,"730669",9
2014,"730690000",112,2,63010049,"730690",9
2014,"730711000",112,2,0,"730711",9
2014,"730719900",112,2,0,"730719",9
2014,"730721900",112,2,2500,"730721",9
2014,"730722100",112,2,0,"730722",9
2014,"730722900",112,2,0,"730722",9
2014,"730723900",112,2,0,"730723",9
2014,"730729900",112,2,0,"730729",9
2014,"730791000",112,2,3730,"730791",9
2014,"730792000",112,2,0,"730792",9
2014,"730793000",112,2,0,"730793",9
2014,"730799100",112,2,0,"730799",9
2014,"730799300",112,2,0,"730799",9
2014,"730799900",112,2,0,"730799",9
2014,"730810000",112,2,648733,"730810",9
2014,"730820100",112,2,0,"730820",9
2014,"730820900",112,2,1218292,"730820",9
2014,"730830100",112,2,3240,"730830",9
2014,"730830900",112,2,139904,"730830",9
2014,"730840000",112,2,104350,"730840",9
2014,"730890100",112,2,10088668,"730890",9
2014,"730890200",112,2,0,"730890",9
2014,"730890900",112,2,5341049,"730890",9
2014,"730900000",112,2,97219,"730900",9
2014,"731010100",112,2,0,"731010",9
2014,"731010900",112,2,2235459,"731010",9
2014,"731021200",112,2,98340,"731021",9
2014,"731021300",112,2,0,"731021",9
2014,"731021400",112,2,131798,"731021",9
2014,"731021900",112,2,652139,"731021",9
2014,"731029400",112,2,17645,"731029",9
2014,"731029900",112,2,3407000,"731029",9
2014,"731100000",112,2,120,"731100",9
2014,"731210100",112,2,93500,"731210",9
2014,"731210900",112,2,338650,"731210",9
2014,"731290100",112,2,0,"731290",9
2014,"731290900",112,2,0,"731290",9
2014,"731300000",112,2,22385,"731300",9
2014,"731412000",112,2,0,"731412",9
2014,"731414200",112,2,0,"731414",9
2014,"731414900",112,2,0,"731414",9
2014,"731419900",112,2,0,"731419",9
2014,"731420000",112,2,0,"731420",9
2014,"731431000",112,2,0,"731431",9
2014,"731439100",112,2,0,"731439",9
2014,"731439900",112,2,45938,"731439",9
2014,"731441000",112,2,0,"731441",9
2014,"731442000",112,2,9000,"731442",9
2014,"731449000",112,2,715007,"731449",9
2014,"731450000",112,2,8250,"731450",9
2014,"731511000",112,2,0,"731511",9
2014,"731512000",112,2,0,"731512",9
2014,"731519000",112,2,0,"731519",9
2014,"731520000",112,2,0,"731520",9
2014,"731581000",112,2,0,"731581",9
2014,"731582000",112,2,0,"731582",9
2014,"731589000",112,2,79980,"731589",9
2014,"731590000",112,2,0,"731590",9
2014,"731600000",112,2,0,"731600",9
2014,"731700100",112,2,0,"731700",9
2014,"731700900",112,2,0,"731700",9
2014,"731812100",112,2,0,"731812",9
2014,"731812900",112,2,0,"731812",9
2014,"731813100",112,2,0,"731813",9
2014,"731813900",112,2,0,"731813",9
2014,"731814100",112,2,0,"731814",9
2014,"731814900",112,2,1049,"731814",9
2014,"731815100",112,2,0,"731815",9
2014,"731815900",112,2,3400,"731815",9
2014,"731816100",112,2,0,"731816",9
2014,"731816900",112,2,0,"731816",9
2014,"731819100",112,2,0,"731819",9
2014,"731819900",112,2,0,"731819",9
2014,"731821000",112,2,0,"731821",9
2014,"731822100",112,2,0,"731822",9
2014,"731822900",112,2,0,"731822",9
2014,"731823100",112,2,0,"731823",9
2014,"731823900",112,2,684868,"731823",9
2014,"731824100",112,2,0,"731824",9
2014,"731824900",112,2,1576924,"731824",9
2014,"731829100",112,2,0,"731829",9
2014,"731829900",112,2,0,"731829",9
2014,"731940000",112,2,0,"731940",9
2014,"731990000",112,2,0,"731990",9
2014,"732010100",112,2,0,"732010",9
2014,"732010900",112,2,0,"732010",9
2014,"732020100",112,2,0,"732020",9
2014,"732020900",112,2,0,"732020",9
2014,"732090100",112,2,0,"732090",9
2014,"732090900",112,2,0,"732090",9
2014,"732111100",112,2,3098,"732111",9
2014,"732111200",112,2,503128,"732111",9
2014,"732111900",112,2,0,"732111",9
2014,"732112000",112,2,0,"732112",9
2014,"732119000",112,2,1086,"732119",9
2014,"732181000",112,2,22580,"732181",9
2014,"732182000",112,2,0,"732182",9
2014,"732189000",112,2,0,"732189",9
2014,"732190400",112,2,45677,"732190",9
2014,"732190900",112,2,458,"732190",9
2014,"732211100",112,2,0,"732211",9
2014,"732211900",112,2,0,"732211",9
2014,"732219100",112,2,0,"732219",9
2014,"732219900",112,2,18356,"732219",9
2014,"732290100",112,2,0,"732290",9
2014,"732290900",112,2,0,"732290",9
2014,"732310900",112,2,104000,"732310",9
2014,"732391000",112,2,3189,"732391",9
2014,"732392000",112,2,29421,"732392",9
2014,"732393100",112,2,0,"732393",9
2014,"732393900",112,2,28987,"732393",9
2014,"732394000",112,2,25113,"732394",9
2014,"732399100",112,2,1150,"732399",9
2014,"732399900",112,2,10179,"732399",9
2014,"732410000",112,2,5380,"732410",9
2014,"732421000",112,2,0,"732421",9
2014,"732429900",112,2,0,"732429",9
2014,"732490000",112,2,860382,"732490",9
2014,"732510100",112,2,0,"732510",9
2014,"732510900",112,2,22856,"732510",9
2014,"732591000",112,2,152045,"732591",9
2014,"732599100",112,2,0,"732599",9
2014,"732599900",112,2,882516,"732599",9
2014,"732611000",112,2,1e+05,"732611",9
2014,"732619500",112,2,657487,"732619",9
2014,"732619900",112,2,6839879,"732619",9
2014,"732620100",112,2,6000,"732620",9
2014,"732620900",112,2,25850,"732620",9
2014,"732690500",112,2,119115,"732690",9
2014,"732690900",112,2,5113410,"732690",9
2014,"740312000",112,2,312682,"740312",9
2014,"740319000",112,2,0,"740319",9
2014,"740329000",112,2,0,"740329",9
2014,"740400000",112,2,5757474,"740400",9
2014,"740500000",112,2,0,"740500",9
2014,"740610000",112,2,0,"740610",9
2014,"740620000",112,2,0,"740620",9
2014,"740710000",112,2,0,"740710",9
2014,"740721000",112,2,0,"740721",9
2014,"740729000",112,2,0,"740729",9
2014,"740811000",112,2,0,"740811",9
2014,"740819000",112,2,47564,"740819",9
2014,"740821000",112,2,0,"740821",9
2014,"740829000",112,2,2842476,"740829",9
2014,"740911000",112,2,0,"740911",9
2014,"740919100",112,2,0,"740919",9
2014,"740919900",112,2,0,"740919",9
2014,"740921000",112,2,0,"740921",9
2014,"740929100",112,2,0,"740929",9
2014,"740929900",112,2,0,"740929",9
2014,"740940000",112,2,0,"740940",9
2014,"740990000",112,2,0,"740990",9
2014,"741011000",112,2,0,"741011",9
2014,"741012000",112,2,0,"741012",9
2014,"741021000",112,2,0,"741021",9
2014,"741110100",112,2,0,"741110",9
2014,"741110900",112,2,0,"741110",9
2014,"741121100",112,2,0,"741121",9
2014,"741121900",112,2,88,"741121",9
2014,"741129100",112,2,0,"741129",9
2014,"741129900",112,2,0,"741129",9
2014,"741210100",112,2,0,"741210",9
2014,"741210900",112,2,14500,"741210",9
2014,"741220200",112,2,0,"741220",9
2014,"741220900",112,2,0,"741220",9
2014,"741300900",112,2,175015,"741300",9
2014,"741510000",112,2,0,"741510",9
2014,"741529900",112,2,0,"741529",9
2014,"741533100",112,2,0,"741533",9
2014,"741533900",112,2,10000,"741533",9
2014,"741539000",112,2,0,"741539",9
2014,"741810000",112,2,1856,"741810",9
2014,"741820000",112,2,0,"741820",9
2014,"741910000",112,2,0,"741910",9
2014,"741991300",112,2,11494,"741991",9
2014,"741991900",112,2,0,"741991",9
2014,"741999300",112,2,152023,"741999",9
2014,"741999600",112,2,0,"741999",9
2014,"741999900",112,2,2651,"741999",9
2014,"750210000",112,2,0,"750210",9
2014,"750220000",112,2,0,"750220",9
2014,"750300000",112,2,27913,"750300",9
2014,"750400000",112,2,0,"750400",9
2014,"750512000",112,2,0,"750512",9
2014,"750610000",112,2,0,"750610",9
2014,"750620000",112,2,0,"750620",9
2014,"750711000",112,2,0,"750711",9
2014,"750720000",112,2,0,"750720",9
2014,"750890000",112,2,500,"750890",9
2014,"760110000",112,2,2623571,"760110",9
2014,"760120000",112,2,96045,"760120",9
2014,"760200000",112,2,18656903,"760200",9
2014,"760310000",112,2,0,"760310",9
2014,"760320000",112,2,0,"760320",9
2014,"760410000",112,2,1861415,"760410",9
2014,"760421100",112,2,0,"760421",9
2014,"760421900",112,2,233044,"760421",9
2014,"760429000",112,2,718933,"760429",9
2014,"760511100",112,2,31840,"760511",9
2014,"760519900",112,2,0,"760519",9
2014,"760521100",112,2,0,"760521",9
2014,"760521900",112,2,3362,"760521",9
2014,"760529900",112,2,0,"760529",9
2014,"760611700",112,2,0,"760611",9
2014,"760611900",112,2,0,"760611",9
2014,"760612100",112,2,164843,"760612",9
2014,"760612600",112,2,0,"760612",9
2014,"760612900",112,2,0,"760612",9
2014,"760691700",112,2,0,"760691",9
2014,"760691900",112,2,0,"760691",9
2014,"760692700",112,2,0,"760692",9
2014,"760692900",112,2,44007,"760692",9
2014,"760711200",112,2,0,"760711",9
2014,"760711900",112,2,0,"760711",9
2014,"760719100",112,2,0,"760719",9
2014,"760719300",112,2,4170,"760719",9
2014,"760719900",112,2,2420,"760719",9
2014,"760720000",112,2,45127,"760720",9
2014,"760810900",112,2,0,"760810",9
2014,"760820200",112,2,0,"760820",9
2014,"760820900",112,2,0,"760820",9
2014,"760900900",112,2,0,"760900",9
2014,"761010000",112,2,499015,"761010",9
2014,"761090000",112,2,135605,"761090",9
2014,"761100000",112,2,0,"761100",9
2014,"761210000",112,2,0,"761210",9
2014,"761290700",112,2,15346093,"761290",9
2014,"761290900",112,2,1324033,"761290",9
2014,"761300000",112,2,0,"761300",9
2014,"761490000",112,2,109957,"761490",9
2014,"761510100",112,2,288693,"761510",9
2014,"761510200",112,2,0,"761510",9
2014,"761510900",112,2,11734,"761510",9
2014,"761520000",112,2,0,"761520",9
2014,"761610900",112,2,0,"761610",9
2014,"761691900",112,2,14064,"761691",9
2014,"761699700",112,2,74433,"761699",9
2014,"761699910",112,2,0,"761699",9
2014,"761699920",112,2,0,"761699",9
2014,"761699990",112,2,670113,"761699",9
2014,"780191000",112,2,0,"780191",9
2014,"780199000",112,2,2927895,"780199",9
2014,"780419000",112,2,0,"780419",9
2014,"780600200",112,2,0,"780600",9
2014,"780600900",112,2,0,"780600",9
2014,"790111000",112,2,0,"790111",9
2014,"790112000",112,2,0,"790112",9
2014,"790120000",112,2,40640,"790120",9
2014,"790200000",112,2,453913,"790200",9
2014,"790400000",112,2,0,"790400",9
2014,"790500000",112,2,0,"790500",9
2014,"790700900",112,2,49410,"790700",9
2014,"800110000",112,2,0,"800110",9
2014,"800300000",112,2,0,"800300",9
2014,"800700300",112,2,0,"800700",9
2014,"800700400",112,2,0,"800700",9
2014,"800700900",112,2,84600,"800700",9
2014,"810199100",112,2,0,"810199",9
2014,"810296000",112,2,0,"810296",9
2014,"810420000",112,2,18698,"810420",9
2014,"810490000",112,2,0,"810490",9
2014,"810520000",112,2,0,"810520",9
2014,"810590000",112,2,0,"810590",9
2014,"810600900",112,2,0,"810600",9
2014,"810790000",112,2,0,"810790",9
2014,"810820000",112,2,0,"810820",9
2014,"810830000",112,2,13350,"810830",9
2014,"810890000",112,2,0,"810890",9
2014,"810920900",112,2,0,"810920",9
2014,"810990000",112,2,0,"810990",9
2014,"811090000",112,2,0,"811090",9
2014,"811100900",112,2,0,"811100",9
2014,"811229000",112,2,2000,"811229",9
2014,"811292900",112,2,0,"811292",9
2014,"811300900",112,2,0,"811300",9
2014,"820110000",112,2,22790,"820110",9
2014,"820130000",112,2,218273,"820130",9
2014,"820140000",112,2,0,"820140",9
2014,"820150900",112,2,0,"820150",9
2014,"820160000",112,2,0,"820160",9
2014,"820190100",112,2,0,"820190",9
2014,"820190200",112,2,0,"820190",9
2014,"820190900",112,2,30100,"820190",9
2014,"820210000",112,2,0,"820210",9
2014,"820220100",112,2,0,"820220",9
2014,"820220900",112,2,0,"820220",9
2014,"820231100",112,2,0,"820231",9
2014,"820231900",112,2,12000,"820231",9
2014,"820239100",112,2,0,"820239",9
2014,"820239200",112,2,0,"820239",9
2014,"820239900",112,2,0,"820239",9
2014,"820240100",112,2,0,"820240",9
2014,"820240900",112,2,0,"820240",9
2014,"820291000",112,2,0,"820291",9
2014,"820299000",112,2,0,"820299",9
2014,"820310000",112,2,0,"820310",9
2014,"820320100",112,2,0,"820320",9
2014,"820320900",112,2,0,"820320",9
2014,"820330100",112,2,0,"820330",9
2014,"820330900",112,2,17500,"820330",9
2014,"820340000",112,2,0,"820340",9
2014,"820411000",112,2,0,"820411",9
2014,"820412000",112,2,0,"820412",9
2014,"820420000",112,2,0,"820420",9
2014,"820510000",112,2,0,"820510",9
2014,"820520000",112,2,0,"820520",9
2014,"820530000",112,2,0,"820530",9
2014,"820540000",112,2,0,"820540",9
2014,"820551000",112,2,0,"820551",9
2014,"820559100",112,2,0,"820559",9
2014,"820559900",112,2,145170,"820559",9
2014,"820560000",112,2,0,"820560",9
2014,"820570000",112,2,0,"820570",9
2014,"820590100",112,2,0,"820590",9
2014,"820590900",112,2,0,"820590",9
2014,"820600100",112,2,0,"820600",9
2014,"820600900",112,2,0,"820600",9
2014,"820713100",112,2,0,"820713",9
2014,"820713900",112,2,0,"820713",9
2014,"820719100",112,2,0,"820719",9
2014,"820719900",112,2,6000,"820719",9
2014,"820720100",112,2,0,"820720",9
2014,"820720900",112,2,760,"820720",9
2014,"820730100",112,2,0,"820730",9
2014,"820730200",112,2,0,"820730",9
2014,"820730900",112,2,72706,"820730",9
2014,"820740100",112,2,0,"820740",9
2014,"820740900",112,2,0,"820740",9
2014,"820750000",112,2,0,"820750",9
2014,"820760000",112,2,0,"820760",9
2014,"820770000",112,2,6500,"820770",9
2014,"820780000",112,2,0,"820780",9
2014,"820790100",112,2,0,"820790",9
2014,"820790900",112,2,15350,"820790",9
2014,"820810000",112,2,0,"820810",9
2014,"820820000",112,2,0,"820820",9
2014,"820830000",112,2,1234,"820830",9
2014,"820890000",112,2,0,"820890",9
2014,"820900100",112,2,0,"820900",9
2014,"820900900",112,2,0,"820900",9
2014,"821000000",112,2,18775,"821000",9
2014,"821110000",112,2,0,"821110",9
2014,"821191000",112,2,200,"821191",9
2014,"821192900",112,2,0,"821192",9
2014,"821193900",112,2,0,"821193",9
2014,"821194000",112,2,0,"821194",9
2014,"821210000",112,2,0,"821210",9
