"geographicAreaM49","measuredElement","measuredItemCPC","timePointYearsSP","Value"
894,684,"01657",2017,2.2
894,684,"01657",2018,2.2
894,684,"01657",2019,2.2
894,684,"01657",2020,2.2
894,684,"01657",2021,2.2
894,684,"01657",2022,2.2
894,684,"01658",2014,0.1
894,684,"01658",2015,0.1
894,684,"01658",2016,0.1
894,684,"01658",2017,0.1
894,684,"01658",2018,0.1
894,684,"01658",2019,0.1
894,684,"01658",2020,0.1
894,684,"01658",2021,0.1
894,684,"01658",2022,0.1
894,684,"01691",2014,0.2
894,684,"01691",2015,0.2
894,684,"01691",2016,0.2
894,684,"01691",2017,0.2
894,684,"01691",2018,0.2
894,684,"01691",2019,0.2
894,684,"01691",2020,0.2
894,684,"01691",2021,0.2
894,684,"01691",2022,0.2
894,684,"01699",2014,8.5
894,684,"01699",2015,8.5
894,684,"01699",2016,8.5
894,684,"01699",2017,8.5
894,684,"01699",2018,8.5
894,684,"01699",2019,8.5
894,684,"01699",2020,8.5
894,684,"01699",2021,8.5
894,684,"01699",2022,8.5
894,684,"01701",2014,1.6
894,684,"01701",2015,1.6
894,684,"01701",2016,1.6
894,684,"01701",2017,1.6
894,684,"01701",2018,1.6
894,684,"01701",2019,1.6
894,684,"01701",2020,1.6
894,684,"01701",2021,1.6
894,684,"01701",2022,1.6
894,684,"01702",2014,1.8
894,684,"01702",2015,1.8
894,684,"01702",2016,1.8
894,684,"01702",2017,1.8
894,684,"01702",2018,1.8
894,684,"01702",2019,1.8
894,684,"01702",2020,1.8
894,684,"01702",2021,1.8
894,684,"01702",2022,1.8
894,684,"01703",2014,5.4
894,684,"01703",2015,5.4
894,684,"01703",2016,5.4
894,684,"01703",2017,5.4
894,684,"01703",2018,5.4
894,684,"01703",2019,5.4
894,684,"01703",2020,5.4
894,684,"01703",2021,5.4
894,684,"01703",2022,5.4
894,684,"01704",2014,1.3
894,684,"01704",2015,1.3
894,684,"01704",2016,1.3
894,684,"01704",2017,1.3
894,684,"01704",2018,1.3
894,684,"01704",2019,1.3
894,684,"01704",2020,1.3
894,684,"01704",2021,1.3
894,684,"01704",2022,1.3
894,684,"01705",2014,1.8
894,684,"01705",2015,1.8
894,684,"01705",2016,1.8
894,684,"01705",2017,1.8
894,684,"01705",2018,1.8
894,684,"01705",2019,1.8
894,684,"01705",2020,1.8
894,684,"01705",2021,1.8
894,684,"01705",2022,1.8
894,684,"01706",2014,1.9
894,684,"01706",2015,1.9
894,684,"01706",2016,1.9
894,684,"01706",2017,1.9
894,684,"01706",2018,1.9
894,684,"01706",2019,1.9
894,684,"01706",2020,1.9
894,684,"01706",2021,1.9
894,684,"01706",2022,1.9
894,684,"01707",2014,1.8
894,684,"01707",2015,1.8
894,684,"01707",2016,1.8
894,684,"01707",2017,1.8
894,684,"01707",2018,1.8
894,684,"01707",2019,1.8
894,684,"01707",2020,1.8
894,684,"01707",2021,1.8
894,684,"01707",2022,1.8
894,684,"01708",2014,6.4
894,684,"01708",2015,6.4
894,684,"01708",2016,6.4
894,684,"01708",2017,6.4
894,684,"01708",2018,6.4
894,684,"01708",2019,6.4
894,684,"01708",2020,6.4
894,684,"01708",2021,6.4
894,684,"01708",2022,6.4
894,684,"01709.01",2014,1.4
894,684,"01709.01",2015,1.4
894,684,"01709.01",2016,1.4
894,684,"01709.01",2017,1.4
894,684,"01709.01",2018,1.4
894,684,"01709.01",2019,1.4
894,684,"01709.01",2020,1.4
894,684,"01709.01",2021,1.4
894,684,"01709.01",2022,1.4
894,684,"01709.02",2014,7.3
894,684,"01709.02",2015,7.3
894,684,"01709.02",2016,7.3
894,684,"01709.02",2017,7.3
894,684,"01709.02",2018,7.3
894,684,"01709.02",2019,7.3
894,684,"01709.02",2020,7.3
894,684,"01709.02",2021,7.3
894,684,"01709.02",2022,7.3
894,684,"01709.90",2014,4.9
894,684,"01709.90",2015,4.9
894,684,"01709.90",2016,4.9
894,684,"01709.90",2017,4.9
894,684,"01709.90",2018,4.9
894,684,"01709.90",2019,4.9
894,684,"01709.90",2020,4.9
894,684,"01709.90",2021,4.9
894,684,"01709.90",2022,4.9
894,684,"01801",2014,0
894,684,"01801",2015,0
894,684,"01801",2016,0
894,684,"01801",2017,0
894,684,"01801",2018,0
894,684,"01801",2019,0
894,684,"01801",2020,0
894,684,"01801",2021,0
894,684,"01801",2022,0
894,684,"01802",2014,0.2
894,684,"01802",2015,0.2
894,684,"01802",2016,0.2
894,684,"01802",2017,0.2
894,684,"01802",2018,0.2
894,684,"01802",2019,0.2
894,684,"01802",2020,0.2
894,684,"01802",2021,0.2
894,684,"01802",2022,0.2
894,684,"01809",2014,0
894,684,"01809",2015,0
894,684,"01809",2016,0
894,684,"01809",2017,0
894,684,"01809",2018,0
894,684,"01809",2019,0
894,684,"01809",2020,0
894,684,"01809",2021,0
894,684,"01809",2022,0
894,684,"01930.04",2014,3.3
894,684,"01930.04",2015,3.3
894,684,"01930.04",2016,3.3
894,684,"01930.04",2017,3.3
894,684,"01930.04",2018,3.3
894,684,"01930.04",2019,3.3
894,684,"01930.04",2020,3.3
894,684,"01930.04",2021,3.3
894,684,"01930.04",2022,3.3
894,684,"01990.01",2014,0
894,684,"01990.01",2015,0
894,684,"01990.01",2016,0
894,684,"01990.01",2017,0
894,684,"01990.01",2018,0
894,684,"01990.01",2019,0
894,684,"01990.01",2020,0
894,684,"01990.01",2021,0
894,684,"01990.01",2022,0
894,684,"02211",2014,4.2
894,684,"02211",2015,4.2
894,684,"02211",2016,4.2
894,684,"02211",2017,4.2
894,684,"02211",2018,4.2
894,684,"02211",2019,4.2
894,684,"02211",2020,4.2
894,684,"02211",2021,4.2
894,684,"02211",2022,4.2
894,684,"02212",2014,7
894,684,"02212",2015,7
894,684,"02212",2016,7
894,684,"02212",2017,7
894,684,"02212",2018,7
894,684,"02212",2019,7
894,684,"02212",2020,7
894,684,"02212",2021,7
894,684,"02212",2022,7
894,684,"02291",2014,6.4
894,684,"02291",2015,6.4
894,684,"02291",2016,6.4
894,684,"02291",2017,6.4
894,684,"02291",2018,6.4
894,684,"02291",2019,6.4
894,684,"02291",2020,6.4
894,684,"02291",2021,6.4
894,684,"02291",2022,6.4
894,684,"02292",2014,4.2
894,684,"02292",2015,4.2
894,684,"02292",2016,4.2
894,684,"02292",2017,4.2
894,684,"02292",2018,4.2
894,684,"02292",2019,4.2
894,684,"02292",2020,4.2
894,684,"02292",2021,4.2
894,684,"02292",2022,4.2
894,684,"02293",2014,3.4
894,684,"02293",2015,3.4
894,684,"02293",2016,3.4
894,684,"02293",2017,3.4
894,684,"02293",2018,3.4
894,684,"02293",2019,3.4
894,684,"02293",2020,3.4
894,684,"02293",2021,3.4
894,684,"02293",2022,3.4
894,684,"0231",2014,10.1
894,684,"0231",2015,10.1
894,684,"0231",2016,10.1
894,684,"0231",2017,10.1
894,684,"0231",2018,10.1
894,684,"0231",2019,10.1
894,684,"0231",2020,10.1
894,684,"0231",2021,10.1
894,684,"0231",2022,10.1
894,684,"0232",2014,12.9
894,684,"0232",2015,12.9
894,684,"0232",2016,12.9
894,684,"0232",2017,12.9
894,684,"0232",2018,12.9
894,684,"0232",2019,12.9
894,684,"0232",2020,12.9
894,684,"0232",2021,12.9
894,684,"0232",2022,12.9
894,684,"02910",2014,0
894,684,"02910",2015,0
894,684,"02910",2016,0
894,684,"02910",2017,0
894,684,"02910",2018,0
894,684,"02910",2019,0
894,684,"02910",2020,0
894,684,"02910",2021,0
894,684,"02910",2022,0
894,684,"02920",2014,1.3
894,684,"02920",2015,1.3
894,684,"02920",2016,1.3
894,684,"02920",2017,1.3
894,684,"02920",2018,1.3
894,684,"02920",2019,1.3
894,684,"02920",2020,1.3
894,684,"02920",2021,1.3
894,684,"02920",2022,1.3
894,684,"17400",2014,0
894,684,"17400",2015,0
894,684,"17400",2016,0
894,684,"17400",2017,0
894,684,"17400",2018,0
894,684,"17400",2019,0
894,684,"17400",2020,0
894,684,"17400",2021,0
894,684,"17400",2022,0
894,684,"21111.01",2014,19.4
894,684,"21111.01",2015,19.4
894,684,"21111.01",2016,19.4
894,684,"21111.01",2017,19.4
894,684,"21111.01",2018,19.4
894,684,"21111.01",2019,19.4
894,684,"21111.01",2020,19.4
894,684,"21111.01",2021,19.4
894,684,"21111.01",2022,19.4
894,684,"21111.02",2014,11.2
894,684,"21111.02",2015,11.2
894,684,"21111.02",2016,11.2
894,684,"21111.02",2017,11.2
894,684,"21111.02",2018,11.2
894,684,"21111.02",2019,11.2
894,684,"21111.02",2020,11.2
894,684,"21111.02",2021,11.2
894,684,"21111.02",2022,11.2
894,684,"21112",2014,3
894,684,"21112",2015,3
894,684,"21112",2016,3
894,684,"21112",2017,3
894,684,"21112",2018,3
894,684,"21112",2019,3
894,684,"21112",2020,3
894,684,"21112",2021,3
894,684,"21112",2022,3
894,684,"21113.01",2014,24.1
894,684,"21113.01",2015,24.1
894,684,"21113.01",2016,24.1
894,684,"21113.01",2017,24.1
894,684,"21113.01",2018,24.1
894,684,"21113.01",2019,24.1
894,684,"21113.01",2020,24.1
894,684,"21113.01",2021,24.1
894,684,"21113.01",2022,24.1
894,684,"21113.02",2014,15.7
894,684,"21113.02",2015,15.7
894,684,"21113.02",2016,15.7
894,684,"21113.02",2017,15.7
894,684,"21113.02",2018,15.7
894,684,"21113.02",2019,15.7
894,684,"21113.02",2020,15.7
894,684,"21113.02",2021,15.7
894,684,"21113.02",2022,15.7
894,684,"21114",2014,5.1
894,684,"21114",2015,5.1
894,684,"21114",2016,5.1
894,684,"21114",2017,5.1
894,684,"21114",2018,5.1
894,684,"21114",2019,5.1
894,684,"21114",2020,5.1
894,684,"21114",2021,5.1
894,684,"21114",2022,5.1
894,684,"21115",2014,19
894,684,"21115",2015,19
894,684,"21115",2016,19
894,684,"21115",2017,19
894,684,"21115",2018,19
894,684,"21115",2019,19
894,684,"21115",2020,19
894,684,"21115",2021,19
894,684,"21115",2022,19
894,684,"21116",2014,6
894,684,"21116",2015,6
894,684,"21116",2016,6
894,684,"21116",2017,6
894,684,"21116",2018,6
894,684,"21116",2019,6
894,684,"21116",2020,6
894,684,"21116",2021,6
894,684,"21116",2022,6
894,684,"21117.01",2014,6.8
894,684,"21117.01",2015,6.8
894,684,"21117.01",2016,6.8
894,684,"21117.01",2017,6.8
894,684,"21117.01",2018,6.8
894,684,"21117.01",2019,6.8
894,684,"21117.01",2020,6.8
894,684,"21117.01",2021,6.8
894,684,"21117.01",2022,6.8
894,684,"21117.02",2014,6.8
894,684,"21117.02",2015,6.8
894,684,"21117.02",2016,6.8
894,684,"21117.02",2017,6.8
894,684,"21117.02",2018,6.8
894,684,"21117.02",2019,6.8
894,684,"21117.02",2020,6.8
894,684,"21117.02",2021,6.8
894,684,"21117.02",2022,6.8
894,684,"21118.01",2014,5.7
894,684,"21118.01",2015,5.7
894,684,"21118.01",2016,5.7
894,684,"21118.01",2017,5.7
894,684,"21118.01",2018,5.7
894,684,"21118.01",2019,5.7
894,684,"21118.01",2020,5.7
894,684,"21118.01",2021,5.7
894,684,"21118.01",2022,5.7
894,684,"21118.02",2014,5.8
894,684,"21118.02",2015,5.8
894,684,"21118.02",2016,5.8
894,684,"21118.02",2017,5.8
894,684,"21118.02",2018,5.8
894,684,"21118.02",2019,5.8
894,684,"21118.02",2020,5.8
894,684,"21118.02",2021,5.8
894,684,"21118.02",2022,5.8
894,684,"21118.03",2014,5.8
894,684,"21118.03",2015,5.8
894,684,"21118.03",2016,5.8
894,684,"21118.03",2017,5.8
894,684,"21118.03",2018,5.8
894,684,"21118.03",2019,5.8
894,684,"21118.03",2020,5.8
894,684,"21118.03",2021,5.8
894,684,"21118.03",2022,5.8
894,684,"21119.01",2014,5.4
894,684,"21119.01",2015,5.4
894,684,"21119.01",2016,5.4
894,684,"21119.01",2017,5.4
894,684,"21119.01",2018,5.4
894,684,"21119.01",2019,5.4
894,684,"21119.01",2020,5.4
894,684,"21119.01",2021,5.4
894,684,"21119.01",2022,5.4
894,684,"21119.90",2014,8.2
894,684,"21119.90",2015,8.2
894,684,"21119.90",2016,8.2
894,684,"21119.90",2017,8.2
894,684,"21119.90",2018,8.2
894,684,"21119.90",2019,8.2
894,684,"21119.90",2020,8.2
894,684,"21119.90",2021,8.2
894,684,"21119.90",2022,8.2
894,684,"21121",2014,9.5
894,684,"21121",2015,9.5
894,684,"21121",2016,9.5
894,684,"21121",2017,9.5
894,684,"21121",2018,9.5
894,684,"21121",2019,9.5
894,684,"21121",2020,9.5
894,684,"21121",2021,9.5
894,684,"21121",2022,9.5
894,684,"21122",2014,15.3
894,684,"21122",2015,15.3
894,684,"21122",2016,15.3
894,684,"21122",2017,15.3
894,684,"21122",2018,15.3
894,684,"21122",2019,15.3
894,684,"21122",2020,15.3
894,684,"21122",2021,15.3
894,684,"21122",2022,15.3
894,684,"21123",2014,24.8
894,684,"21123",2015,24.8
894,684,"21123",2016,24.8
894,684,"21123",2017,24.8
894,684,"21123",2018,24.8
894,684,"21123",2019,24.8
894,684,"21123",2020,24.8
894,684,"21123",2021,24.8
894,684,"21123",2022,24.8
894,684,"21124",2014,5.4
894,684,"21124",2015,5.4
894,684,"21124",2016,5.4
894,684,"21124",2017,5.4
894,684,"21124",2018,5.4
894,684,"21124",2019,5.4
894,684,"21124",2020,5.4
894,684,"21124",2021,5.4
894,684,"21124",2022,5.4
894,684,"21151",2014,7
894,684,"21151",2015,7
894,684,"21151",2016,7
894,684,"21151",2017,7
894,684,"21151",2018,7
894,684,"21151",2019,7
894,684,"21151",2020,7
894,684,"21151",2021,7
894,684,"21151",2022,7
894,684,"21152",2014,7.3
894,684,"21152",2015,7.3
894,684,"21152",2016,7.3
894,684,"21152",2017,7.3
894,684,"21152",2018,7.3
894,684,"21152",2019,7.3
894,684,"21152",2020,7.3
894,684,"21152",2021,7.3
894,684,"21152",2022,7.3
894,684,"21153",2014,10.7
894,684,"21153",2015,10.7
894,684,"21153",2016,10.7
894,684,"21153",2017,10.7
894,684,"21153",2018,10.7
894,684,"21153",2019,10.7
894,684,"21153",2020,10.7
894,684,"21153",2021,10.7
894,684,"21153",2022,10.7
894,684,"21155",2014,6.3
894,684,"21155",2015,6.3
894,684,"21155",2016,6.3
894,684,"21155",2017,6.3
894,684,"21155",2018,6.3
894,684,"21155",2019,6.3
894,684,"21155",2020,6.3
894,684,"21155",2021,6.3
894,684,"21155",2022,6.3
894,684,"21156",2014,5.2
894,684,"21156",2015,5.2
894,684,"21156",2016,5.2
894,684,"21156",2017,5.2
894,684,"21156",2018,5.2
894,684,"21156",2019,5.2
894,684,"21156",2020,5.2
894,684,"21156",2021,5.2
894,684,"21156",2022,5.2
894,684,"21159.01",2014,7.3
894,684,"21159.01",2015,7.3
894,684,"21159.01",2016,7.3
894,684,"21159.01",2017,7.3
894,684,"21159.01",2018,7.3
894,684,"21159.01",2019,7.3
894,684,"21159.01",2020,7.3
894,684,"21159.01",2021,7.3
894,684,"21159.01",2022,7.3
894,684,"21159.02",2014,7.5
894,684,"21159.02",2015,7.5
894,684,"21159.02",2016,7.5
894,684,"21159.02",2017,7.5
894,684,"21159.02",2018,7.5
894,684,"21159.02",2019,7.5
894,684,"21159.02",2020,7.5
894,684,"21159.02",2021,7.5
894,684,"21159.02",2022,7.5
894,684,"21160.01",2014,6.1
894,684,"21160.01",2015,6.1
894,684,"21160.01",2016,6.1
894,684,"21160.01",2017,6.1
894,684,"21160.01",2018,6.1
894,684,"21160.01",2019,6.1
894,684,"21160.01",2020,6.1
894,684,"21160.01",2021,6.1
894,684,"21160.01",2022,6.1
894,684,"21160.02",2014,4.3
894,684,"21160.02",2015,4.3
894,684,"21160.02",2016,4.3
894,684,"21160.02",2017,4.3
894,684,"21160.02",2018,4.3
894,684,"21160.02",2019,4.3
894,684,"21160.02",2020,4.3
894,684,"21160.02",2021,4.3
894,684,"21160.02",2022,4.3
894,684,"21160.03",2014,4.6
894,684,"21160.03",2015,4.6
894,684,"21160.03",2016,4.6
894,684,"21160.03",2017,4.6
894,684,"21160.03",2018,4.6
894,684,"21160.03",2019,4.6
894,684,"21160.03",2020,4.6
894,684,"21160.03",2021,4.6
894,684,"21160.03",2022,4.6
894,684,"21160.04",2014,5.5
894,684,"21160.04",2015,5.5
894,684,"21160.04",2016,5.5
894,684,"21160.04",2017,5.5
894,684,"21160.04",2018,5.5
894,684,"21160.04",2019,5.5
894,684,"21160.04",2020,5.5
894,684,"21160.04",2021,5.5
894,684,"21160.04",2022,5.5
894,684,"21170.01",2014,9.8
894,684,"21170.01",2015,9.8
894,684,"21170.01",2016,9.8
894,684,"21170.01",2017,9.8
894,684,"21170.01",2018,9.8
894,684,"21170.01",2019,9.8
894,684,"21170.01",2020,9.8
894,684,"21170.01",2021,9.8
894,684,"21170.01",2022,9.8
894,684,"21170.02",2014,8.2
894,684,"21170.02",2015,8.2
894,684,"21170.02",2016,8.2
894,684,"21170.02",2017,8.2
894,684,"21170.02",2018,8.2
894,684,"21170.02",2019,8.2
894,684,"21170.02",2020,8.2
894,684,"21170.02",2021,8.2
894,684,"21170.02",2022,8.2
894,684,"21170.92",2014,2.6
894,684,"21170.92",2015,2.6
894,684,"21170.92",2016,2.6
894,684,"21170.92",2017,2.6
894,684,"21170.92",2018,2.6
894,684,"21170.92",2019,2.6
894,684,"21170.92",2020,2.6
894,684,"21170.92",2021,2.6
894,684,"21170.92",2022,2.6
894,684,"21170.93",2014,4.3
894,684,"21170.93",2015,4.3
894,684,"21170.93",2016,4.3
894,684,"21170.93",2017,4.3
894,684,"21170.93",2018,4.3
894,684,"21170.93",2019,4.3
894,684,"21170.93",2020,4.3
894,684,"21170.93",2021,4.3
894,684,"21170.93",2022,4.3
894,684,"21181",2014,23.4
894,684,"21181",2015,23.4
894,684,"21181",2016,23.4
894,684,"21181",2017,23.4
894,684,"21181",2018,23.4
894,684,"21181",2019,23.4
894,684,"21181",2020,23.4
894,684,"21181",2021,23.4
894,684,"21181",2022,23.4
894,684,"21182",2014,14.3
894,684,"21182",2015,14.3
894,684,"21182",2016,14.3
894,684,"21182",2017,14.3
894,684,"21182",2018,14.3
894,684,"21182",2019,14.3
894,684,"21182",2020,14.3
894,684,"21182",2021,14.3
894,684,"21182",2022,14.3
894,684,"21183",2014,5.3
894,684,"21183",2015,5.3
894,684,"21183",2016,5.3
894,684,"21183",2017,5.3
894,684,"21183",2018,5.3
894,684,"21183",2019,5.3
894,684,"21183",2020,5.3
894,684,"21183",2021,5.3
894,684,"21183",2022,5.3
894,684,"21184.01",2014,24.7
894,684,"21184.01",2015,24.7
894,684,"21184.01",2016,24.7
894,684,"21184.01",2017,24.7
894,684,"21184.01",2018,24.7
894,684,"21184.01",2019,24.7
894,684,"21184.01",2020,24.7
894,684,"21184.01",2021,24.7
894,684,"21184.01",2022,24.7
894,684,"21184.02",2014,27
894,684,"21184.02",2015,27
894,684,"21184.02",2016,27
894,684,"21184.02",2017,27
894,684,"21184.02",2018,27
894,684,"21184.02",2019,27
894,684,"21184.02",2020,27
894,684,"21184.02",2021,27
894,684,"21184.02",2022,27
894,684,"21185",2014,1.2
894,684,"21185",2015,1.2
894,684,"21185",2016,1.2
894,684,"21185",2017,1.2
894,684,"21185",2018,1.2
894,684,"21185",2019,1.2
894,684,"21185",2020,1.2
894,684,"21185",2021,1.2
894,684,"21185",2022,1.2
894,684,"21189.01",2014,11.6
894,684,"21189.01",2015,11.6
894,684,"21189.01",2016,11.6
894,684,"21189.01",2017,11.6
894,684,"21189.01",2018,11.6
894,684,"21189.01",2019,11.6
894,684,"21189.01",2020,11.6
894,684,"21189.01",2021,11.6
894,684,"21189.01",2022,11.6
894,684,"21189.02",2014,45.9
894,684,"21189.02",2015,45.9
894,684,"21189.02",2016,45.9
894,684,"21189.02",2017,45.9
894,684,"21189.02",2018,45.9
894,684,"21189.02",2019,45.9
894,684,"21189.02",2020,45.9
894,684,"21189.02",2021,45.9
894,684,"21189.02",2022,45.9
894,684,"21313",2014,1.4
894,684,"21313",2015,1.4
894,684,"21313",2016,1.4
894,684,"21313",2017,1.4
894,684,"21313",2018,1.4
894,684,"21313",2019,1.4
894,684,"21313",2020,1.4
894,684,"21313",2021,1.4
894,684,"21313",2022,1.4
894,684,"21319.01",2014,1.2
894,684,"21319.01",2015,1.2
894,684,"21319.01",2016,1.2
894,684,"21319.01",2017,1.2
894,684,"21319.01",2018,1.2
894,684,"21319.01",2019,1.2
894,684,"21319.01",2020,1.2
894,684,"21319.01",2021,1.2
894,684,"21319.01",2022,1.2
894,684,"21321",2014,0.2
894,684,"21321",2015,0.2
894,684,"21321",2016,0.2
894,684,"21321",2017,0.2
894,684,"21321",2018,0.2
894,684,"21321",2019,0.2
894,684,"21321",2020,0.2
894,684,"21321",2021,0.2
894,684,"21321",2022,0.2
894,684,"21329",2014,0.2
894,684,"21329",2015,0.2
894,684,"21329",2016,0.2
894,684,"21329",2017,0.2
894,684,"21329",2018,0.2
894,684,"21329",2019,0.2
894,684,"21329",2020,0.2
894,684,"21329",2021,0.2
894,684,"21329",2022,0.2
894,684,"21340",2014,0.3
894,684,"21340",2015,0.3
894,684,"21340",2016,0.3
894,684,"21340",2017,0.3
894,684,"21340",2018,0.3
894,684,"21340",2019,0.3
894,684,"21340",2020,0.3
894,684,"21340",2021,0.3
894,684,"21340",2022,0.3
894,684,"21392",2014,0.5
894,684,"21392",2015,0.5
894,684,"21392",2016,0.5
894,684,"21392",2017,0.5
894,684,"21392",2018,0.5
894,684,"21392",2019,0.5
894,684,"21392",2020,0.5
894,684,"21392",2021,0.5
894,684,"21392",2022,0.5
894,684,"21393.01",2014,2.2
894,684,"21393.01",2015,2.2
894,684,"21393.01",2016,2.2
894,684,"21393.01",2017,2.2
894,684,"21393.01",2018,2.2
894,684,"21393.01",2019,2.2
894,684,"21393.01",2020,2.2
894,684,"21393.01",2021,2.2
894,684,"21393.01",2022,2.2
894,684,"21393.90",2014,2.5
894,684,"21393.90",2015,2.5
894,684,"21393.90",2016,2.5
894,684,"21393.90",2017,2.5
894,684,"21393.90",2018,2.5
894,684,"21393.90",2019,2.5
894,684,"21393.90",2020,2.5
894,684,"21393.90",2021,2.5
894,684,"21393.90",2022,2.5
894,684,"21397.01",2014,0.4
894,684,"21397.01",2015,0.4
894,684,"21397.01",2016,0.4
894,684,"21397.01",2017,0.4
894,684,"21397.01",2018,0.4
894,684,"21397.01",2019,0.4
894,684,"21397.01",2020,0.4
894,684,"21397.01",2021,0.4
894,684,"21397.01",2022,0.4
894,684,"21399.01",2014,0.3
894,684,"21399.01",2015,0.3
894,684,"21399.01",2016,0.3
894,684,"21399.01",2017,0.3
894,684,"21399.01",2018,0.3
894,684,"21399.01",2019,0.3
894,684,"21399.01",2020,0.3
894,684,"21399.01",2021,0.3
894,684,"21399.01",2022,0.3
894,684,"21399.02",2014,0.2
894,684,"21399.02",2015,0.2
894,684,"21399.02",2016,0.2
894,684,"21399.02",2017,0.2
894,684,"21399.02",2018,0.2
894,684,"21399.02",2019,0.2
894,684,"21399.02",2020,0.2
894,684,"21399.02",2021,0.2
894,684,"21399.02",2022,0.2
894,684,"21399.03",2014,0.7
894,684,"21399.03",2015,0.7
894,684,"21399.03",2016,0.7
894,684,"21399.03",2017,0.7
894,684,"21399.03",2018,0.7
894,684,"21399.03",2019,0.7
894,684,"21399.03",2020,0.7
894,684,"21399.03",2021,0.7
894,684,"21399.03",2022,0.7
894,684,"21411",2014,0.4
894,684,"21411",2015,0.4
894,684,"21411",2016,0.4
894,684,"21411",2017,0.4
894,684,"21411",2018,0.4
894,684,"21411",2019,0.4
894,684,"21411",2020,0.4
